    0.0029004700    -0.0015554699    -0.0008590134
    0.0030972384    -0.0026148649    -0.0003493494
    0.0030993364    -0.0019600462     0.0003089953
    0.0026940699    -0.0008341102    -0.0001750764
    0.0019489931    -0.0005671687    -0.0007455349
    0.0030517397    -0.0017365136    -0.0015639942
    0.0030895679    -0.0049230771    -0.0017734140
    0.0030783314    -0.0060434788     0.0007351372
    0.0033119583    -0.0026515292     0.0011634666
    0.0026873884    -0.0010029054    -0.0003467608
    0.0017222924    -0.0009459205    -0.0008866981
    0.0031174392    -0.0012356355    -0.0018608500
    0.0033191792    -0.0025023535     0.0015710871
    0.0023816152    -0.0013740002    -0.0007608492
    0.0013121912    -0.0014405450    -0.0008510126
    0.0030634151    -0.0005780515    -0.0014133793
    0.0016927302    -0.0022392642    -0.0009589715
    0.0007864844    -0.0018806790    -0.0004970339
    0.0028246227    -0.0002871195    -0.0006625709
    0.0034028189    -0.0011678059    -0.0044608300
    0.0006789076    -0.0032160422    -0.0003494370
    0.0002851018    -0.0020005151     0.0000818137
    0.0033966297    -0.0003012526    -0.0020211329
   -0.0002218017    -0.0033250135     0.0008260409
    0.0029483993    -0.0004270215    -0.0006563693
    0.0035163176     0.0004114431    -0.0047868061
   -0.0006164768    -0.0024838717     0.0015748013
    0.0023585768    -0.0006581178    -0.0000977195
    0.0033363789    -0.0004530398    -0.0014296887
   -0.0027503711    -0.0035447951     0.0045748474
   -0.0006515476    -0.0015287626     0.0016447012
    0.0026403714    -0.0009443122    -0.0005470798
   -0.0016119007    -0.0013871108     0.0032056653
    0.0019624234    -0.0010476507    -0.0002863430
    0.0026542632    -0.0014490976    -0.0012909930
   -0.0010114470    -0.0005526265     0.0021125171
    0.0019455515    -0.0013759691    -0.0009105462
    0.0018114645    -0.0023468956    -0.0033843549
   -0.0015830565     0.0003219780     0.0027446722
    0.0015591039    -0.0016185894    -0.0020705941
   -0.0020010688     0.0015955448     0.0026853216
    0.0011670359    -0.0011588604    -0.0013488814
    0.0004695538    -0.0011284272    -0.0040779854
   -0.0018281503     0.0022598528     0.0016660939
   -0.0011345631     0.0007725454     0.0015612652
    0.0007322854    -0.0008083450    -0.0021636718
   -0.0012262810     0.0010373568    -0.0058269702
   -0.0012858445     0.0018475817     0.0006848551
   -0.0011427739     0.0010986914     0.0011518387
    0.0001669901     0.0000281549    -0.0027165279
   -0.0021155895     0.0034717990    -0.0049298764
   -0.0010110784     0.0018955944     0.0012882639
   -0.0009485842     0.0012950583     0.0003910784
   -0.0010444466     0.0011288014     0.0007240535
   -0.0002701906     0.0009514584    -0.0025423924
   -0.0016177365     0.0035913845    -0.0025003718
   -0.0021554504     0.0045584546     0.0000320575
   -0.0011547617     0.0022050573     0.0008911263
   -0.0008704536     0.0011776057     0.0003855763
   -0.0009371425     0.0010541093     0.0004607767
   -0.0004370063     0.0013772729    -0.0018337421
   -0.0009631639     0.0024447421    -0.0010381644
   -0.0009687049     0.0020708673     0.0000473510
   -0.0008379130     0.0012932957     0.0002489978
   -0.0008494759     0.0010344270     0.0003067361
   -0.0006786597     0.0015989033    -0.0005216588
   -0.0007355205     0.0013214014    -0.0000455546
    0.0035817943    -0.0003881051    -0.0001912388
    0.0034511877    -0.0001494546    -0.0002676193
    0.0028231844     0.0001412186    -0.0007274620
    0.0035902965    -0.0003368954    -0.0003843523
    0.0043949314    -0.0015470742    -0.0005460444
    0.0046257234    -0.0017943922     0.0000609575
    0.0040391771    -0.0006260130    -0.0001629917
    0.0029528491    -0.0001546685    -0.0009942983
    0.0037691355    -0.0003216610    -0.0005377047
    0.0050310645    -0.0026278384    -0.0016836550
    0.0055686828    -0.0040441179     0.0013566167
    0.0042848181    -0.0009360929    -0.0001838274
    0.0027815487    -0.0006130888    -0.0013443251
    0.0015866483    -0.0008981985    -0.0012855347
    0.0036826127    -0.0000998718    -0.0003564556
    0.0053075437    -0.0024089992    -0.0028797380
    0.0039580667    -0.0012785858    -0.0007456442
    0.0023030396    -0.0013726092    -0.0015648483
    0.0011722480    -0.0014238597    -0.0010479314
    0.0033554971     0.0000200088     0.0000946911
    0.0051416536    -0.0010772324    -0.0025887405
    0.0015958288    -0.0023523189    -0.0012734195
    0.0045904416    -0.0002457787    -0.0011723700
    0.0016091951    -0.0052397415    -0.0010873727
    0.0008229306    -0.0029932903    -0.0003331447
    0.0038218973    -0.0002416223    -0.0000116143
    0.0002159069    -0.0027846928     0.0006970045
    0.0030097954    -0.0005072088     0.0005270916
    0.0047945916    -0.0003094166    -0.0011389038
   -0.0008147088    -0.0052716885     0.0036771198
   -0.0001298534    -0.0020433694     0.0012265097
    0.0036866238    -0.0008377093     0.0001023764
   -0.0007770536    -0.0027160757     0.0033505186
    0.0027027317    -0.0010949773     0.0003707675
    0.0040977386    -0.0013639761    -0.0006864866
   -0.0006436557    -0.0012815075     0.0023994656
    0.0029868423    -0.0016216200    -0.0001961712
   -0.0013631535    -0.0003983483     0.0043116033
    0.0020695916    -0.0014736896    -0.0001215458
    0.0029174384    -0.0023264810    -0.0015177770
   -0.0008604721    -0.0000778168     0.0023116968
    0.0020286702    -0.0017851945    -0.0009605081
   -0.0011652857     0.0008737886     0.0025439232
    0.0016880671    -0.0017183798    -0.0023876982
   -0.0013110515     0.0017112738     0.0020130825
    0.0011688398    -0.0012154631    -0.0013699550
    0.0009861913    -0.0005970726    -0.0041776212
   -0.0010965401     0.0024965682     0.0002112044
   -0.0012360948     0.0017728389     0.0010618359
    0.0008454258    -0.0007048860    -0.0020400097
    0.0001954366     0.0015084204    -0.0048043566
   -0.0008370572     0.0012968862     0.0004551212
   -0.0010974879     0.0013607992     0.0004725669
   -0.0009931901     0.0010612267     0.0009785418
    0.0004700060     0.0000857485    -0.0023056202
   -0.0002106062     0.0027173607    -0.0034656594
   -0.0008341007     0.0014799853     0.0006428943
   -0.0009906642     0.0011359238     0.0003098600
   -0.0009714426     0.0010826548     0.0006474997
    0.0001503497     0.0007399760    -0.0020219399
   -0.0003083191     0.0023788668    -0.0018521052
   -0.0006632655     0.0029028982    -0.0004326243
   -0.0007615127     0.0017503734     0.0002433394
   -0.0008836499     0.0011803953     0.0002243442
   -0.0003724417     0.0017024511    -0.0009906151
   -0.0006005663     0.0016234690    -0.0002885154
   -0.0007483044     0.0012614397     0.0000350192
    0.0041542945     0.0007882572     0.0000355278
    0.0043745244     0.0008267222    -0.0002638632
    0.0037924892     0.0009835259    -0.0008572568
    0.0027655514     0.0007172613    -0.0014282204
    0.0050749274     0.0002942010    -0.0000324054
    0.0060434189    -0.0003256230    -0.0001015855
    0.0057055444     0.0002073809    -0.0002899038
    0.0043067266     0.0006761845    -0.0012867847
    0.0027722962     0.0002406553    -0.0018318047
    0.0056935248     0.0000157262    -0.0002740222
    0.0079330285    -0.0025016384    -0.0009339256
    0.0086355595    -0.0034818186     0.0004766770
    0.0067341442    -0.0006861223    -0.0001599292
    0.0043423208     0.0000998631    -0.0018804278
    0.0024879982    -0.0004886274    -0.0020900511
    0.0057532948     0.0001808225    -0.0002071693
    0.0038019913    -0.0009567972    -0.0024493145
    0.0019757523    -0.0013878799    -0.0019828958
    0.0052506778     0.0003690827     0.0003943223
    0.0028999711    -0.0026528701    -0.0024691322
    0.0013663266    -0.0021824011    -0.0013650622
    0.0044157071     0.0002036637     0.0010670980
    0.0079754174    -0.0003494035    -0.0022424719
    0.0019038001    -0.0044807775    -0.0012251974
    0.0007894314    -0.0024816744    -0.0004139655
    0.0034901622    -0.0001723393     0.0014050655
    0.0062820159    -0.0000624316     0.0001250811
    0.0009995000    -0.0047934003     0.0008280496
    0.0003348100    -0.0022012693     0.0004110103
    0.0047307281    -0.0005552097     0.0011810028
    0.0003343556    -0.0034643313     0.0019497580
    0.0034178546    -0.0009685146     0.0013360157
    0.0059100743    -0.0011639429     0.0002703006
   -0.0000707498    -0.0020503229     0.0019788237
    0.0041701013    -0.0016597957     0.0009388732
   -0.0003077562    -0.0019868419     0.0048910513
    0.0028221594    -0.0016929968     0.0008047915
    0.0045926868    -0.0026532040    -0.0002948994
   -0.0004769067    -0.0007716240     0.0027297960
    0.0030873807    -0.0023558313     0.0000189344
   -0.0007553352     0.0005065531     0.0039368203
    0.0019897347    -0.0018597284    -0.0000245928
    0.0030828501    -0.0028806616    -0.0017586039
   -0.0010583430     0.0025908216     0.0041302664
   -0.0007199700     0.0002586766     0.0021410596
    0.0019465146    -0.0020284222    -0.0009601337
    0.0027866537    -0.0021807792    -0.0053962793
   -0.0012779727     0.0035203900     0.0023814938
   -0.0009330385     0.0009605764     0.0020188979
    0.0017226317    -0.0016582803    -0.0022042989
   -0.0013888500     0.0024091875     0.0006102828
   -0.0011093513     0.0013690367     0.0014604341
    0.0013411546    -0.0005229865    -0.0032007215
   -0.0013704831     0.0013385219     0.0001518543
   -0.0012062882     0.0013686527     0.0008647624
    0.0008667899     0.0007881607    -0.0031508578
   -0.0006635049     0.0025848612     0.0010946148
   -0.0011894807     0.0011895693     0.0002130855
   -0.0011906728     0.0012655255     0.0005041011
    0.0003971699     0.0013835054    -0.0022883792
    0.0000600165     0.0029653602    -0.0014078858
   -0.0004659202     0.0023980789    -0.0000676739
   -0.0009292801     0.0014192286     0.0001124844
   -0.0010638399     0.0012564201     0.0002956369
    0.0000230133     0.0013564667    -0.0014691311
   -0.0003230206     0.0017667213    -0.0007566537
   -0.0006804324     0.0015016786    -0.0001991962
   -0.0008720522     0.0012903320     0.0001004356
    0.0048614675     0.0023405516     0.0000411265
    0.0046451859     0.0024098440    -0.0008570310
    0.0035943072     0.0019226836    -0.0017667151
    0.0048573530     0.0019609455     0.0010313926
    0.0065563297     0.0020328402     0.0004558289
    0.0071120877     0.0022194181    -0.0002685632
    0.0058931834     0.0023201081    -0.0015849485
    0.0039185959     0.0014691281    -0.0025439226
    0.0022538577     0.0003479105    -0.0024288868
    0.0051906182     0.0017593634     0.0014256857
    0.0081193494     0.0014524553     0.0005711557
    0.0105962614     0.0003795147     0.0001343047
    0.0098105636     0.0011508603    -0.0005597934
    0.0066665757     0.0016003844    -0.0025990127
    0.0037811818     0.0005023919    -0.0032146435
    0.0019292813    -0.0005055312    -0.0024643326
    0.0050077737     0.0014621543     0.0018791576
    0.0088484675     0.0012032687     0.0006202333
    0.0031819213    -0.0008934862    -0.0034138277
    0.0014683482    -0.0013472123    -0.0020699298
    0.0043968072     0.0009846639     0.0022666181
    0.0083414406     0.0012410357     0.0012892443
    0.0023636418    -0.0023900665    -0.0028270147
    0.0009875073    -0.0019062362    -0.0013083236
    0.0069790789     0.0008632532     0.0022731474
    0.0015734982    -0.0033469079    -0.0014472805
    0.0053667918     0.0001033127     0.0027541578
    0.0008891784    -0.0032432271     0.0000439870
    0.0038874414    -0.0005739275     0.0026043419
    0.0078353028    -0.0006442642     0.0024068247
    0.0003519111    -0.0024560523     0.0009399486
    0.0053351559    -0.0014049116     0.0026858291
    0.0007288474    -0.0033729855     0.0031791409
    0.0035078407    -0.0017014922     0.0021566244
    0.0067838167    -0.0027295290     0.0017113455
    0.0000083924    -0.0016940147     0.0024237813
    0.0042643264    -0.0027345687     0.0016715421
    0.0001548067    -0.0008513766     0.0045705495
    0.0026363575    -0.0023182518     0.0010954923
    0.0047747930    -0.0038994076     0.0000408863
   -0.0004377506    -0.0003191691     0.0025595523
    0.0028443819    -0.0029442090     0.0001465811
   -0.0006709302     0.0006999122     0.0028915111
    0.0028721925    -0.0030998734    -0.0015379284
   -0.0010491685     0.0016606093     0.0023958113
    0.0016380939    -0.0020985005    -0.0008762554
    0.0027828126    -0.0020538705    -0.0036805445
   -0.0015057346     0.0018648810     0.0013995214
   -0.0009518683     0.0009382331     0.0017198382
    0.0014426522    -0.0016003357    -0.0017673066
